,HOURLYVISIBILITY,HOURLYWindSpeed,HOURLYPrecip,HOURLYRelativeHumidity,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYAltimeterSetting,HOURLYWindDirectionSin,HOURLYWindDirectionCos,HOURLYPressureTendencyIncr,HOURLYPressureTendencyDecr,HOURLYPressureTendencyCons,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
9479,10.0,13.0,0.0,76.0,35.0,32.0,28.0,30.22,30.25,30.24,-0.866025,-0.5,0,1,0,2013,12,28,729,-1,1202,-18,B6,N510JB,1289,EWR,SJU,193,1608,7,29
9480,10.0,11.0,0.0,81.0,63.0,60.0,57.0,29.86,29.88,29.88,-0.766044,-0.642788,0,1,0,2013,11,7,921,-4,1234,-7,UA,N455UA,308,EWR,MIA,153,1085,9,21
9481,10.0,7.0,0.0,67.0,59.0,53.0,48.0,30.21,30.23,30.23,-0.34202,-0.939693,0,1,0,2013,10,30,1455,0,1733,10,9E,N918XJ,3326,JFK,IND,116,665,14,55
9482,10.0,14.0,0.0,44.0,60.0,49.0,38.0,29.96,29.98,29.98,-0.5,0.866025,1,0,0,2013,5,17,506,-9,751,-20,UA,N62631,1288,EWR,IAH,188,1400,5,6
9483,0.25,7.0,0.0,93.0,60.0,59.0,58.0,30.06,30.08,30.08,0.5,-0.866025,0,1,0,2013,11,17,1520,15,1830,20,AA,N3KKAA,1155,LGA,DFW,222,1389,15,20
9484,1.0,0.0,0.03,97.0,49.0,48.0,48.0,29.43,29.4733,29.4733,0.0,1.0,0,1,0,2013,12,29,1830,0,2054,0,DL,N909DE,2331,JFK,DTW,92,509,18,30
9485,10.0,5.0,0.0,32.0,71.0,55.0,40.0,30.08,30.1,30.1,-0.5,0.866025,0,0,1,2013,5,17,1740,0,1932,-3,WN,N945WN,1596,EWR,STL,134,872,17,40
9486,10.0,5.0,0.0,69.0,52.0,47.0,42.0,30.04,30.06,30.06,-0.642788,0.766044,1,0,0,2013,9,24,730,0,1027,7,WN,N7732A,1975,LGA,HOU,205,1428,7,30
9487,10.0,11.0,0.0,79.0,73.0,69.0,66.0,29.95,29.97,29.97,-0.866025,-0.5,0,1,0,2013,6,25,643,-1,758,-12,UA,N529UA,569,EWR,ORD,102,719,6,43
9488,10.0,0.0,0.0,77.0,79.0,74.0,71.0,30.23,30.25,30.25,0.0,1.0,0,1,0,2013,7,15,555,-5,811,-19,AA,N3FAAA,707,LGA,DFW,176,1389,5,55
9489,10.0,6.0,0.0,48.0,75.0,63.0,54.0,30.16,30.18,30.18,-2.45e-16,1.0,1,0,0,2013,6,9,920,-10,1046,4,B6,N304JB,42,JFK,SYR,44,209,9,20
9490,10.0,11.0,0.0,43.0,33.0,27.0,13.0,30.09,30.11,30.11,-0.939693,-0.34202,0,1,0,2013,1,3,1458,-2,1614,-3,EV,N16561,4113,EWR,IAD,47,212,14,58
9491,10.0,11.0,0.0,53.0,41.0,35.0,25.0,29.72,29.74,29.74,0.5,-0.866025,0,1,0,2013,3,24,1725,25,1956,1,AA,N3EYAA,257,JFK,LAS,304,2248,17,25
9492,1.0,6.0,0.0,93.0,59.0,58.0,57.0,29.92,29.94,29.94,0.173648,0.984808,0,1,0,2013,5,9,1001,2,1127,10,EV,N14998,4187,EWR,BNA,108,748,10,1
9493,10.0,13.0,0.0,69.0,80.0,73.0,69.0,30.02,30.04,30.04,-0.173648,-0.984808,1,0,0,2013,7,29,1152,-7,1358,14,MQ,N725MQ,3404,LGA,RDU,72,431,11,52
9494,10.0,15.0,0.0,66.0,51.0,46.0,40.0,30.23,30.25,30.25,0.939693,-0.34202,0,1,0,2013,5,5,1801,14,1915,15,EV,N16559,3840,EWR,DCA,36,199,18,1
9495,9.0,10.0,0.0,93.0,46.0,45.0,44.0,30.07,30.09,30.09,0.34202,-0.939693,0,1,0,2013,1,13,1656,-4,1959,9,AA,N5DYAA,575,JFK,EGE,277,1747,16,56
9496,10.0,8.0,0.0,53.0,81.0,69.0,62.0,29.98,30.01,30.0,0.866025,0.5,1,0,0,2013,8,29,1432,4,1605,17,EV,N832AS,5712,JFK,IAD,53,228,14,32
9497,10.0,15.0,0.0,61.0,71.0,63.0,57.0,30.02,30.04,30.04,0.173648,-0.984808,0,1,0,2013,9,20,1613,-1,1703,-31,UA,N427UA,568,EWR,BOS,37,200,16,13
9498,10.0,13.0,0.0,65.0,20.0,17.0,10.0,30.43,30.45,30.45,-0.984808,0.173648,1,0,0,2013,1,27,653,-7,925,-27,DL,N339NB,2285,LGA,MCO,126,950,6,53
9499,10.0,7.0,0.0,44.0,55.0,45.0,33.0,30.29,30.31,30.31,0.173648,0.984808,1,0,0,2013,10,28,2246,-4,2356,0,B6,N247JB,1816,JFK,SYR,39,209,22,46
9500,10.0,3.0,0.0,70.0,63.0,57.0,53.0,30.25,30.27,30.27,0.939693,0.34202,0,1,0,2013,9,28,2051,-9,2306,-48,UA,N37465,1692,EWR,MCO,115,937,20,51
9501,10.0,8.0,0.0,60.0,41.0,36.0,28.0,30.28,30.3,30.3,-0.34202,-0.939693,0,1,0,2013,4,7,628,-2,800,-20,WN,N8301J,112,LGA,STL,138,888,6,28
9502,10.0,9.0,0.0,32.0,65.0,50.0,34.0,30.07,30.09,30.09,1.22e-16,-1.0,0,1,0,2013,10,21,1346,0,1608,13,EV,N36915,4395,EWR,IND,111,645,13,46
9503,10.0,3.0,0.0,76.0,44.0,41.0,37.0,29.86,29.88,29.88,-0.173648,0.984808,1,0,0,2013,4,13,755,-5,952,-6,B6,N351JB,1273,JFK,CHS,102,636,7,55
9504,10.0,11.0,0.0,60.0,28.0,24.0,16.0,29.82,29.84,29.84,-0.984808,0.173648,1,0,0,2013,2,3,2242,-3,2355,-2,B6,N789JB,128,JFK,BTV,50,266,22,42
9505,5.0,6.0,0.0,87.0,65.0,63.0,61.0,30.08,30.1,30.1,0.766044,0.642788,1,0,0,2013,10,5,818,-7,1002,-23,MQ,N515MQ,3478,LGA,DTW,77,502,8,18
9506,10.0,17.0,0.0,44.0,38.0,31.0,18.0,29.87,29.89,29.89,-0.642788,0.766044,1,0,0,2013,1,1,1711,21,1820,14,EV,N15986,4194,EWR,BTV,48,266,17,11
9507,10.0,13.0,0.0,50.0,60.0,51.0,41.0,29.96,29.98,29.98,-1.0,-1.84e-16,1,0,0,2013,10,18,2115,16,2307,12,EV,N13132,4368,EWR,DAY,89,533,21,15
9508,8.0,5.0,0.0,68.0,46.0,42.0,36.0,29.93,29.95,29.95,-0.642788,0.766044,1,0,0,2013,12,3,1000,10,1126,3,FL,N968AT,160,LGA,CAK,66,397,10,0
9509,10.0,10.0,0.0,65.0,38.0,34.0,27.0,30.14,30.16,30.16,-0.642788,-0.766044,0,1,0,2013,12,19,939,18,1246,11,B6,N652JB,223,JFK,LAX,345,2475,9,39
9510,10.0,23.0,0.0,81.0,64.0,60.0,58.0,29.56,29.58,29.58,0.984808,-0.173648,0,1,0,2013,6,13,1424,114,1715,115,WN,N464WN,40,LGA,HOU,194,1428,14,24
9511,10.0,7.0,0.0,85.0,74.0,71.0,69.0,30.05,30.08,30.07,-0.642788,-0.766044,1,0,0,2013,7,9,624,-6,821,-8,EV,N13956,4471,EWR,CLT,84,529,6,24
9512,10.0,8.0,0.0,44.0,68.0,56.0,45.0,30.16,30.18,30.18,-0.173648,-0.984808,0,1,0,2013,9,6,1731,2,1930,-17,UA,N39461,1635,EWR,PHX,262,2133,17,31
9513,10.0,9.0,0.0,64.0,72.0,64.0,59.0,29.98,30.0,30.0,-0.766044,-0.642788,1,0,0,2013,10,2,924,-6,1028,-27,WN,N461WN,124,LGA,MDW,106,725,9,24
9514,10.0,6.0,0.0,73.0,40.0,37.0,32.0,29.73,29.75,29.75,-0.984808,0.173648,1,0,0,2013,3,19,2025,1,8,28,B6,N354JB,1069,JFK,AUS,246,1521,20,25
9515,10.0,24.0,0.0,33.0,56.0,44.0,27.0,30.02,30.04,30.04,-0.939693,0.34202,1,0,0,2013,5,13,1218,-10,1329,-18,B6,N304JB,66,JFK,BUF,57,301,12,18
9516,10.0,11.0,0.0,39.0,37.0,29.0,14.0,30.01,30.03,30.03,-0.866025,0.5,1,0,0,2013,4,2,830,0,1115,9,F9,N207FR,835,LGA,DEN,249,1620,8,30
9517,10.0,3.0,0.0,48.0,39.0,33.0,21.0,30.23,30.25,30.25,0.642788,0.766044,0,1,0,2013,11,26,1442,-8,1701,12,US,N569UW,1995,LGA,CLT,101,544,14,42
9518,10.0,7.0,0.0,63.0,47.0,42.0,35.0,30.25,30.27,30.27,-0.5,-0.866025,0,1,0,2013,1,9,1438,23,1724,0,B6,N568JB,377,LGA,FLL,150,1076,14,38
9519,10.0,8.0,0.0,49.0,54.0,45.0,35.0,30.28,30.3,30.3,0.642788,0.766044,1,0,0,2013,5,5,914,-1,1212,-23,VX,N847VA,161,EWR,LAX,327,2454,9,14
9520,9.0,11.0,0.01,90.0,73.0,71.0,70.0,29.98,30.0,30.0,1.22e-16,-1.0,1,0,0,2013,7,28,2113,103,43,99,UA,N76529,1532,EWR,SFO,344,2565,21,13
9521,0.75,7.0,0.01,100.0,56.0,56.0,56.0,29.37,29.4,29.39,-0.173648,-0.984808,0,1,0,2013,11,27,818,-2,1001,21,MQ,N821MQ,3370,JFK,DCA,57,213,8,18
9522,10.0,21.0,0.0,60.0,40.0,35.0,27.0,30.15,30.17,30.17,-0.34202,0.939693,1,0,0,2013,3,8,2248,128,134,111,B6,N346JB,629,JFK,HOU,196,1428,22,48
9523,10.0,9.0,0.0,43.0,74.0,60.0,50.0,29.99,30.01,30.01,-0.642788,0.766044,1,0,0,2013,6,15,912,-8,1149,-21,AA,N557AA,1223,EWR,DFW,173,1372,9,12
9524,10.0,18.0,0.0,74.0,77.0,71.0,68.0,30.07,30.09,30.09,-0.173648,-0.984808,0,1,0,2013,9,10,1443,-6,1718,-32,UA,N473UA,501,LGA,IAH,193,1416,14,43
9525,10.0,15.0,0.0,89.0,46.0,45.0,43.0,30.12,30.14,30.14,0.642788,-0.766044,0,1,0,2013,3,11,1957,-3,2232,-11,DL,N6700,1147,LGA,ATL,123,762,19,57
9526,10.0,16.0,0.0,83.0,57.0,54.0,52.0,30.19,30.21,30.21,1.22e-16,-1.0,0,1,0,2013,11,6,1933,-7,2118,-2,AA,N202AA,363,LGA,ORD,126,733,19,33
9527,0.25,8.0,0.0,96.0,66.0,65.0,65.0,29.86,29.88,29.88,0.173648,-0.984808,0,1,0,2013,6,10,2217,55,27,72,EV,N14570,4700,EWR,CLT,85,529,22,17
9528,10.0,10.0,0.0,32.0,18.0,13.0,-7.0,30.19,30.21,30.21,-0.939693,0.34202,0,1,0,2013,1,23,1856,-4,2125,-21,DL,N659DL,947,LGA,ATL,116,762,18,56
9529,10.0,9.0,0.0,50.0,61.0,51.0,42.0,30.43,30.45,30.45,-0.173648,-0.984808,1,0,0,2013,5,2,1206,-4,1502,-8,B6,N705JB,143,JFK,RSW,151,1074,12,6
9530,10.0,10.0,0.0,73.0,39.0,36.0,31.0,30.32,30.34,30.34,0.766044,-0.642788,0,1,0,2013,3,10,1725,-4,1927,-10,EV,N11544,4710,EWR,CVG,99,569,17,25
9531,10.0,15.0,0.0,64.0,49.0,44.0,37.0,29.95,29.97,29.97,0.5,-0.866025,0,1,0,2013,3,31,1430,8,1712,-3,UA,N18119,1166,EWR,TPA,140,997,14,30
9532,5.0,5.0,0.0,94.0,73.0,72.0,71.0,29.83,29.85,29.85,0.766044,-0.642788,0,1,0,2013,8,13,557,-13,754,-11,MQ,N735MQ,3351,LGA,DTW,92,502,5,57
9533,10.0,16.0,0.0,93.0,60.0,59.0,58.0,29.82,29.84,29.84,1.22e-16,-1.0,0,1,0,2013,5,11,642,-3,955,9,B6,N586JB,135,JFK,RSW,160,1074,6,42
9534,9.0,0.0,0.0,71.0,46.0,42.0,37.0,29.9,29.92,29.92,0.0,1.0,0,1,0,2013,12,2,1729,0,2115,0,VX,N843VA,193,EWR,SFO,383,2565,17,29
9535,10.0,8.0,0.0,76.0,68.0,63.0,60.0,29.91,29.94,29.93,-0.34202,-0.939693,1,0,0,2013,10,1,1958,18,2109,9,EV,N877AS,5714,JFK,IAD,49,228,19,58
9536,10.0,13.0,0.0,46.0,35.0,29.0,16.0,30.55,30.57,30.57,0.5,0.866025,1,0,0,2013,11,4,629,-1,755,-10,AA,N4WNAA,303,LGA,ORD,117,733,6,29
9537,10.0,15.0,0.0,61.0,71.0,63.0,57.0,30.02,30.04,30.04,0.173648,-0.984808,0,1,0,2013,9,20,1647,-5,1756,-27,UA,N816UA,708,EWR,ORD,103,719,16,47
9538,10.0,15.0,0.0,38.0,41.0,33.0,17.0,30.27,30.29,30.29,-0.984808,-0.173648,0,1,0,2013,12,27,1512,-8,1648,-12,MQ,N824MQ,3493,LGA,CLE,72,419,15,12
9539,10.0,13.0,0.0,73.0,71.0,65.0,62.0,29.99,30.01,30.01,-0.34202,-0.939693,0,1,0,2013,5,31,2006,37,2137,28,MQ,N725MQ,4569,LGA,RDU,63,431,20,6
9540,6.0,13.0,0.01,93.0,61.0,60.0,59.0,29.73,29.75,29.75,0.5,-0.866025,0,1,0,2013,5,11,1705,6,1955,26,EV,N14168,4318,EWR,ATL,128,746,17,5
9541,10.0,18.0,0.0,42.0,35.0,28.0,14.0,30.17,30.19,30.19,-0.984808,-0.173648,1,0,0,2013,12,13,1611,56,1731,48,EV,N748EV,5302,LGA,SYR,43,198,16,11
9542,10.0,16.0,0.0,69.0,81.0,74.0,70.0,29.8,29.82,29.82,-0.866025,-0.5,0,1,0,2013,6,25,1942,32,2046,-10,EV,N730EV,5038,LGA,BHM,111,866,19,42
9543,6.0,18.0,0.03,89.0,50.0,48.0,47.0,29.9,29.92,29.92,0.34202,-0.939693,0,1,0,2013,3,12,1014,-1,1236,20,US,N754UW,1427,JFK,CLT,106,541,10,14
9544,8.0,14.0,0.0,58.0,93.0,81.0,76.0,29.88,29.9,29.9,-0.173648,-0.984808,0,1,0,2013,7,19,1328,-2,1553,-5,DL,N315NB,2043,JFK,ATL,113,760,13,28
9545,10.0,21.0,0.0,73.0,39.0,36.0,31.0,29.88,29.9,29.9,0.866025,0.5,0,1,0,2013,3,6,755,0,1016,-10,UA,N566UA,495,LGA,DEN,217,1620,7,55
9546,10.0,22.0,0.0,64.0,77.0,69.0,64.0,29.63,29.65,29.65,-0.766044,-0.642788,0,1,0,2013,6,11,1509,9,1649,-3,US,N173US,802,EWR,CLT,79,529,15,9
9547,10.0,9.0,0.0,64.0,59.0,53.0,47.0,30.25,30.27,30.27,-0.866025,-0.5,1,0,0,2013,10,30,1232,-7,1406,-14,EV,N11544,4335,EWR,CMH,77,463,12,32
9548,10.0,9.0,0.0,61.0,72.0,64.0,58.0,30.12,30.14,30.14,0.173648,-0.984808,1,0,0,2013,8,6,2355,205,59,184,WN,N476WN,1271,EWR,MDW,109,711,23,55
9549,10.0,18.0,0.0,51.0,44.0,37.0,27.0,30.28,30.3,30.3,-0.642788,0.766044,1,0,0,2013,1,7,1022,7,1209,1,US,N564UW,1103,EWR,CLT,82,529,10,22
9550,10.0,11.0,0.0,53.0,55.0,47.0,38.0,29.93,29.96,29.95,-0.866025,0.5,1,0,0,2013,10,20,955,-5,1201,2,EV,N16954,4255,EWR,CHS,106,628,9,55
9551,10.0,17.0,0.0,79.0,78.0,73.0,71.0,30.12,30.14,30.14,1.22e-16,-1.0,0,1,0,2013,7,2,1500,20,1752,65,B6,N318JB,575,JFK,MSY,171,1182,15,0
9552,10.0,10.0,0.0,64.0,74.0,66.0,61.0,29.82,29.85,29.84,-0.173648,-0.984808,0,1,0,2013,6,16,1310,0,1529,-3,FL,N953AT,348,LGA,ATL,109,762,13,10
9553,1.0,5.0,0.0,93.0,46.0,45.0,44.0,30.13,30.15,30.15,0.173648,0.984808,1,0,0,2013,1,12,1148,-7,1259,-3,9E,N605LR,3483,JFK,BOS,43,187,11,48
9554,10.0,0.0,0.0,16.0,48.0,34.0,4.0,30.28,30.3,30.3,0.0,1.0,0,1,0,2013,4,6,1343,-2,1600,0,WN,N964WN,1638,EWR,PHX,301,2133,13,43
9555,10.0,0.0,0.0,82.0,74.0,70.0,68.0,29.99,30.01,30.01,0.0,1.0,1,0,0,2013,7,29,748,23,851,6,WN,N786SW,463,EWR,BNA,106,748,7,48
9556,10.0,14.0,0.0,62.0,79.0,70.0,65.0,30.02,30.04,30.04,0.173648,-0.984808,0,1,0,2013,7,27,1433,98,1658,77,UA,N14120,1641,EWR,MCO,127,937,14,33
9557,10.0,21.0,0.0,33.0,67.0,52.0,37.0,30.17,30.19,30.19,-0.173648,-0.984808,0,1,0,2013,5,27,1333,-12,1512,-18,MQ,N717MQ,4491,LGA,CLE,69,419,13,33
9558,10.0,5.0,0.0,69.0,80.0,73.0,69.0,29.61,29.63,29.63,0.0871557,-0.996195,1,0,0,2013,7,23,2220,80,2347,72,AA,N476AA,371,LGA,ORD,120,733,22,20
9559,10.0,11.0,0.0,32.0,76.0,59.0,44.0,30.04,30.06,30.06,-0.766044,-0.642788,0,1,0,2013,9,7,1239,-6,1432,-6,DL,N360NW,1131,LGA,DTW,82,502,12,39
9560,6.0,14.0,0.12,79.0,73.0,69.0,66.0,29.88,29.9,29.9,-0.173648,-0.984808,0,1,0,2013,6,17,1533,4,1800,25,EV,N14186,4667,EWR,MSP,158,1008,15,33
9561,10.0,23.0,0.0,28.0,58.0,44.0,25.0,30.05,30.07,30.07,-0.642788,0.766044,1,0,0,2013,4,14,1432,-3,1656,12,DL,N377NW,1819,LGA,MSP,184,1020,14,32
9562,10.0,8.0,0.0,88.0,77.0,74.0,73.0,29.84,29.86,29.86,-0.984808,0.173648,1,0,0,2013,8,9,2321,96,205,107,B6,N662JB,611,JFK,LAS,303,2248,23,21
9563,10.0,9.0,0.0,78.0,66.0,62.0,59.0,30.01,30.03,30.03,1.22e-16,-1.0,0,1,0,2013,9,20,1920,-5,2216,-32,DL,N319US,498,JFK,SAT,212,1587,19,20
9564,10.0,9.0,0.0,71.0,26.0,23.0,18.0,29.92,29.94,29.94,0.642788,0.766044,0,1,0,2013,2,3,1059,0,1327,2,B6,N524JB,1925,JFK,MSY,184,1182,10,59
9565,10.0,8.0,0.0,47.0,81.0,67.0,59.0,29.99,30.01,30.01,-0.173648,-0.984808,0,1,0,2013,7,26,1548,3,1734,-6,MQ,N667MQ,2793,JFK,CMH,73,483,15,48
9566,8.0,6.0,0.01,85.0,34.0,32.0,30.0,29.85,29.87,29.87,0.173648,0.984808,1,0,0,2013,3,16,2008,53,2154,46,9E,N921XJ,3525,JFK,ORD,127,740,20,8
9567,10.0,7.0,0.0,73.0,72.0,66.0,63.0,30.09,30.12,30.11,-0.939693,-0.34202,1,0,0,2013,8,19,811,8,1021,5,EV,N34110,4407,EWR,OMA,157,1134,8,11
9568,10.0,7.0,0.0,87.0,73.0,70.0,69.0,30.06,30.08,30.08,-0.642788,-0.766044,0,1,0,2013,8,22,118,79,504,74,B6,N775JB,745,JFK,PSE,206,1617,1,18
9569,10.0,8.0,0.0,83.0,51.0,49.0,46.0,30.3,30.32,30.32,1.22e-16,-1.0,1,0,0,2013,11,16,1814,14,2044,9,DL,N978AT,926,EWR,ATL,113,746,18,14
9570,6.0,8.0,0.0,85.0,77.0,74.0,72.0,29.76,29.78,29.78,0.34202,-0.939693,0,1,0,2013,9,2,1306,36,1431,30,9E,N935XJ,3303,JFK,BUF,58,301,13,6
9571,10.0,15.0,0.0,41.0,84.0,68.0,58.0,29.9,29.92,29.92,-0.939693,0.34202,0,1,0,2013,10,2,1659,-1,1935,-10,AA,N5DMAA,45,JFK,LAS,300,2248,16,59
9572,10.0,13.0,0.0,21.0,42.0,31.0,5.0,30.0,30.03,30.02,-0.984808,0.173648,1,0,0,2013,4,2,1921,112,2134,117,EV,N12957,4104,EWR,CVG,111,569,19,21
9573,10.0,9.0,0.0,66.0,27.0,24.0,17.0,30.34,30.36,30.36,0.173648,0.984808,1,0,0,2013,2,22,652,-8,853,17,UA,N17233,1092,EWR,ORD,125,719,6,52
9574,7.0,13.0,0.01,93.0,52.0,51.0,50.0,30.09,30.12,30.11,-0.766044,-0.642788,0,1,0,2013,11,22,1202,-3,1329,4,WN,N773SA,632,EWR,MDW,124,711,12,2
9575,10.0,11.0,0.0,34.0,79.0,61.0,48.0,30.16,30.18,30.18,-0.173648,-0.984808,1,0,0,2013,8,16,1301,11,1431,6,MQ,N810MQ,3361,JFK,RDU,75,427,13,1
9576,10.0,9.0,0.0,56.0,47.0,41.0,32.0,30.07,30.09,30.09,-0.866025,-0.5,0,1,0,2013,12,1,1505,5,1642,23,US,N967UW,2185,LGA,DCA,53,214,15,5
9577,10.0,18.0,0.0,33.0,83.0,64.0,51.0,30.01,30.03,30.03,-1.0,-1.84e-16,0,1,0,2013,7,29,1810,-5,2105,-30,DL,N179DN,17,JFK,LAX,326,2475,18,10
9578,10.0,9.0,0.0,41.0,27.0,21.0,6.0,30.08,30.1,30.1,-0.866025,0.5,1,0,0,2013,1,21,627,-3,849,2,EV,N14998,4419,EWR,IND,114,645,6,27
9579,9.0,11.0,0.0,74.0,80.0,74.0,71.0,29.74,29.76,29.76,0.5,-0.866025,0,1,0,2013,6,27,1349,4,1512,6,B6,N266JB,308,JFK,PWM,46,273,13,49
9580,10.0,14.0,0.0,66.0,69.0,62.0,57.0,29.89,29.91,29.91,-0.642788,0.766044,0,1,0,2013,5,9,1447,17,1610,9,FL,N980AT,721,LGA,CAK,60,397,14,47
9581,10.0,9.0,0.0,60.0,64.0,56.0,50.0,30.21,30.23,30.23,0.34202,0.939693,1,0,0,2013,8,24,604,-6,755,-12,DL,N330NW,1919,LGA,MSP,150,1020,6,4
9582,10.0,14.0,0.0,61.0,33.0,29.0,21.0,30.07,30.09,30.09,-0.984808,-0.173648,1,0,0,2013,1,4,653,-2,919,-2,B6,N309JB,117,JFK,MSY,185,1182,6,53
9583,10.0,21.0,0.0,74.0,74.0,68.0,65.0,29.83,29.85,29.85,0.173648,-0.984808,0,1,0,2013,9,21,1307,-8,1445,-30,MQ,N724MQ,3340,LGA,DTW,80,502,13,7
9584,10.0,23.0,0.0,28.0,58.0,44.0,25.0,30.05,30.07,30.07,-0.642788,0.766044,1,0,0,2013,4,14,1457,-2,1726,-11,DL,N688DL,2347,LGA,ATL,120,762,14,57
9585,10.0,15.0,0.0,59.0,55.0,48.0,41.0,30.33,30.35,30.35,0.866025,-0.5,1,0,0,2013,4,18,804,-6,1038,18,DL,N904DL,2119,LGA,MSP,147,1020,8,4
9586,10.0,17.0,0.0,60.0,40.0,35.0,27.0,29.88,29.91,29.9,-0.984808,-0.173648,0,1,0,2013,1,1,940,-15,1226,6,MQ,N525MQ,4654,LGA,ATL,129,762,9,40
9587,10.0,11.0,0.0,61.0,67.0,59.0,53.0,29.86,29.88,29.88,-0.766044,0.642788,1,0,0,2013,6,14,2200,40,34,40,B6,N768JB,97,JFK,DEN,232,1626,22,0
9588,10.0,15.0,0.0,45.0,69.0,57.0,47.0,29.95,29.97,29.97,-0.5,0.866025,1,0,0,2013,8,5,38,39,405,25,B6,N627JB,839,JFK,BQN,193,1576,0,38
9589,10.0,15.0,0.0,76.0,74.0,69.0,66.0,29.71,29.74,29.73,-0.766044,-0.642788,0,1,0,2013,6,11,1025,-5,1148,-22,AA,N556AA,321,LGA,ORD,108,733,10,25
9590,10.0,15.0,0.0,19.0,60.0,43.0,17.0,29.73,29.75,29.75,-0.766044,0.642788,0,1,0,2013,4,5,1309,-6,1509,8,US,N197UW,1895,EWR,CLT,83,529,13,9
9591,10.0,11.0,0.0,85.0,79.0,76.0,74.0,30.13,30.15,30.15,-0.866025,-0.5,1,0,0,2013,7,6,752,-3,938,-12,US,N539UW,1733,LGA,CLT,79,544,7,52
9592,10.0,6.0,0.0,86.0,41.0,39.0,37.0,30.25,30.27,30.27,0.766044,-0.642788,0,1,0,2013,3,11,555,-10,800,-5,MQ,N737MQ,4401,LGA,DTW,93,502,5,55
9593,10.0,10.0,0.0,56.0,43.0,37.0,28.0,30.29,30.31,30.31,-0.173648,-0.984808,1,0,0,2013,4,7,751,4,1132,-6,UA,N19130,1481,EWR,SJU,202,1608,7,51
9594,10.0,11.0,0.0,87.0,71.0,68.0,67.0,29.94,29.96,29.96,0.939693,-0.34202,1,0,0,2013,8,29,623,-6,858,-31,AA,N3HRAA,1921,EWR,MIA,136,1085,6,23
9595,10.0,13.0,0.0,51.0,81.0,68.0,61.0,30.01,30.03,30.03,0.173648,-0.984808,0,1,0,2013,7,27,1536,-5,1726,-16,EV,N33182,4270,EWR,GRR,89,605,15,36
9596,10.0,11.0,0.0,48.0,45.0,37.0,26.0,30.28,30.3,30.3,-0.984808,0.173648,1,0,0,2013,11,9,935,-1,1051,-1,B6,N353JB,116,JFK,SYR,46,209,9,35
9597,10.0,9.0,0.0,64.0,80.0,71.0,67.0,29.91,29.94,29.93,0.766044,-0.642788,0,1,0,2013,7,21,1858,-4,2126,21,EV,N27152,4453,EWR,MCI,157,1092,18,58
9598,10.0,18.0,0.0,58.0,80.0,70.0,64.0,29.66,29.68,29.68,-0.766044,-0.642788,0,1,0,2013,6,11,1333,-12,1509,-21,MQ,N724MQ,4491,LGA,CLE,65,419,13,33
9599,10.0,13.0,0.0,42.0,65.0,53.0,41.0,29.88,29.9,29.9,-0.984808,-0.173648,0,1,0,2013,10,18,1731,-4,1930,-16,YV,N927LR,2751,LGA,CLT,93,544,17,31
9600,10.0,8.0,0.0,57.0,35.0,30.0,21.0,29.63,29.65,29.65,0.984808,0.173648,0,1,0,2013,3,21,1641,-4,1834,-24,9E,N841AY,3881,EWR,CVG,93,569,16,41
9601,7.0,10.0,0.0,77.0,46.0,43.0,39.0,30.1,30.12,30.12,0.866025,-0.5,1,0,0,2013,1,29,1219,-1,1526,-7,B6,N640JB,209,JFK,LGB,353,2465,12,19
9602,9.0,7.0,0.0,70.0,68.0,62.0,58.0,29.97,29.99,29.99,-0.984808,-0.173648,1,0,0,2013,10,2,826,-9,936,-24,MQ,N501MQ,3355,LGA,BNA,102,764,8,26
9603,10.0,15.0,0.0,59.0,65.0,57.0,50.0,30.33,30.35,30.35,0.939693,-0.34202,0,1,0,2013,10,13,1507,-3,1822,10,UA,N73278,1483,EWR,AUS,207,1504,15,7
9604,10.0,9.0,0.0,42.0,77.0,62.0,52.0,30.11,30.13,30.13,-0.173648,-0.984808,1,0,0,2013,8,6,1230,0,1422,3,EV,N14953,5796,EWR,CLT,77,529,12,30
9605,10.0,20.0,0.0,52.0,61.0,52.0,43.0,29.85,29.88,29.87,-0.866025,0.5,1,0,0,2013,10,18,926,-4,1155,11,EV,N713EV,4880,LGA,MEM,156,963,9,26
9606,10.0,13.0,0.0,45.0,76.0,63.0,53.0,30.15,30.17,30.17,-0.34202,0.939693,1,0,0,2013,7,30,802,-5,915,-9,UA,N25705,1199,EWR,BOS,37,200,8,2
9607,10.0,24.0,0.0,49.0,43.0,36.0,25.0,29.79,29.81,29.81,-0.766044,0.642788,1,0,0,2013,2,24,1743,33,2045,0,UA,N488UA,643,EWR,SAT,222,1569,17,43
9608,8.0,10.0,0.0,79.0,40.0,37.0,34.0,30.02,30.04,30.04,-0.766044,-0.642788,0,1,0,2013,2,15,933,-2,1218,-17,VX,N636VA,251,JFK,LAS,308,2248,9,33
9609,10.0,16.0,0.0,57.0,55.0,48.0,40.0,30.34,30.36,30.36,0.866025,-0.5,1,0,0,2013,4,18,947,2,1135,15,WN,N739GB,1720,LGA,MKE,115,738,9,47
