,Unnamed: 0,HOURLYVISIBILITY,HOURLYWindSpeed,HOURLYPrecip,HOURLYRelativeHumidity,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYAltimeterSetting,HOURLYWindDirectionSin,HOURLYWindDirectionCos,HOURLYPressureTendencyIncr,HOURLYPressureTendencyDecr,HOURLYPressureTendencyCons,month,day,dep_time,dep_delay,arr_time,arr_delay,flight,origin,air_time,distance,hour,minute
17668,17668,10.0,14.0,0.0,56.0,34.0,29.0,20.0,30.0,30.02,30.02,-0.5,0.866025,1,0,0,3,5,804,0,902,0,1838,2,35,187,8,4
17669,17669,10.0,18.0,0.0,77.0,54.0,50.0,46.0,29.95,29.97,29.97,0.984808,-0.173648,1,0,0,4,11,1557,0,1815,0,35,2,285,2153,15,57
17670,17670,10.0,16.0,0.0,60.0,76.0,67.0,61.0,29.65,29.67,29.67,-0.984808,0.173648,1,0,0,6,11,2033,1,2153,1,695,2,110,733,20,33
17671,17671,10.0,0.0,0.0,71.0,46.0,42.0,37.0,29.88,29.9,29.9,0.0,1.0,1,0,0,4,13,825,0,1022,0,487,2,95,541,8,25
17672,17672,10.0,14.0,0.0,58.0,75.0,65.0,59.0,29.66,29.68,29.68,-0.642788,0.766044,0,1,0,9,13,1047,1,1209,1,3317,2,57,301,10,47
17673,17673,10.0,10.0,0.0,51.0,70.0,59.0,51.0,30.24,30.27,30.26,0.766044,-0.642788,0,1,0,9,28,1657,1,1953,0,1854,2,131,1076,16,57
17674,17674,10.0,13.0,0.0,57.0,67.0,58.0,51.0,30.24,30.26,30.26,0.5,0.866025,1,0,0,8,24,744,0,930,0,3353,2,79,509,7,44
17675,17675,10.0,7.0,0.0,62.0,54.0,48.0,41.0,30.23,30.25,30.25,-0.5,-0.866025,1,0,0,5,27,603,0,854,1,79,2,128,944,6,3
17676,17676,0.5,16.0,0.0,93.0,60.0,59.0,58.0,29.92,29.94,29.94,0.984808,-0.173648,1,0,0,5,22,741,0,948,0,807,2,98,746,7,41
17677,17677,10.0,10.0,0.0,44.0,51.0,42.0,30.0,30.11,30.14,30.13,-0.34202,0.939693,1,0,0,5,14,802,0,958,0,4691,2,87,533,8,2
17678,17678,10.0,23.0,0.0,86.0,43.0,41.0,39.0,29.56,29.58,29.58,-0.766044,0.642788,0,1,0,12,29,2111,1,2229,1,5714,2,51,228,21,11
17679,17679,10.0,13.0,0.0,41.0,62.0,50.0,38.0,29.99,30.01,30.01,-0.34202,0.939693,1,0,0,9,23,1115,0,1302,0,5329,2,52,335,11,15
17680,17680,10.0,14.0,0.0,69.0,80.0,73.0,69.0,29.88,29.91,29.9,-0.173648,-0.984808,0,1,0,8,30,1648,1,1949,1,1161,2,140,1035,16,48
17681,17681,10.0,13.0,0.0,43.0,40.0,33.0,19.0,30.3,30.32,30.32,-0.984808,0.173648,1,0,0,12,27,1953,1,2141,1,1751,2,81,529,19,53
17682,17682,10.0,11.0,0.0,67.0,87.0,78.0,75.0,29.95,29.97,29.97,-0.173648,-0.984808,0,1,0,7,18,1849,1,2130,0,1666,2,296,2434,18,49
17683,17683,10.0,5.0,0.0,58.0,57.0,50.0,42.0,30.28,30.3,30.3,-0.984808,-0.173648,1,0,0,10,30,1037,0,1339,0,954,2,148,1076,10,37
17684,17684,2.0,29.0,0.0,90.0,47.0,46.0,44.0,29.51,29.53,29.53,0.939693,0.34202,0,1,0,2,27,1150,0,1455,0,743,2,217,1389,11,50
17685,17685,10.0,9.0,0.0,75.0,34.0,31.0,27.0,30.09,30.11,30.11,-0.5,-0.866025,0,1,0,2,19,600,0,728,0,224,2,126,733,6,0
17686,17686,10.0,15.0,0.0,93.0,61.0,60.0,59.0,29.91,29.93,29.93,1.0,6.12e-17,0,1,0,6,7,625,0,828,0,1100,2,96,544,6,25
17687,17687,10.0,5.0,0.03,88.0,75.0,72.0,71.0,30.01,30.03,30.03,-1.0,-1.84e-16,0,1,0,8,22,1006,0,1234,1,4347,2,70,212,10,6
17688,17688,2.5,10.0,0.0,93.0,38.0,37.0,36.0,29.72,29.74,29.74,0.34202,0.939693,0,1,0,3,19,1000,1,1318,1,1271,2,171,1069,10,0
17689,17689,10.0,11.0,0.0,79.0,74.0,69.0,67.0,29.95,29.97,29.97,-0.766044,-0.642788,1,0,0,6,25,745,0,1033,0,163,2,144,1041,7,45
17690,17690,9.0,6.0,0.0,93.0,63.0,62.0,61.0,29.72,29.74,29.74,-0.766044,-0.642788,0,1,0,5,24,626,0,850,1,575,2,107,746,6,26
17691,17691,10.0,18.0,0.0,29.0,56.0,43.0,24.0,30.02,30.04,30.04,-0.984808,0.173648,0,1,0,5,13,1347,1,1521,1,4646,2,139,1020,13,47
17692,17692,10.0,10.0,0.0,56.0,60.0,52.0,44.0,30.37,30.4,30.39,0.173648,-0.984808,0,1,0,11,6,1111,0,1322,0,4445,2,105,645,11,11
17693,17693,10.0,3.0,0.0,81.0,61.0,58.0,55.0,30.28,30.3,30.3,-0.766044,-0.642788,0,1,0,6,21,545,0,931,1,939,2,192,1576,5,45
17694,17694,10.0,15.0,0.0,69.0,76.0,69.0,65.0,29.89,29.91,29.91,1.22e-16,-1.0,0,1,0,5,21,1435,1,1645,1,4975,2,161,1008,14,35
17695,17695,7.0,22.0,0.19,96.0,50.0,49.0,49.0,29.69,29.71,29.71,-0.173648,-0.984808,0,1,0,3,12,1607,1,1825,1,1344,2,161,1107,16,7
17696,17696,10.0,17.0,0.0,45.0,65.0,54.0,43.0,29.74,29.76,29.76,1.22e-16,-1.0,0,1,0,5,16,1803,1,2105,1,1109,2,147,937,18,3
17697,17697,10.0,0.0,0.0,84.0,75.0,72.0,70.0,29.89,29.91,29.91,0.0,1.0,1,0,0,7,11,2047,0,2347,0,523,2,331,2475,20,47
17698,17698,10.0,17.0,0.0,41.0,40.0,32.0,18.0,30.29,30.31,30.31,-0.866025,-0.5,0,1,0,12,27,1351,0,1618,0,2247,2,119,762,13,51
17699,17699,10.0,17.0,0.0,64.0,77.0,69.0,64.0,29.95,29.97,29.97,-0.173648,-0.984808,0,1,0,6,1,1421,1,1642,0,1161,2,182,1400,14,21
17700,17700,10.0,14.0,0.0,49.0,33.0,28.0,16.0,30.22,30.24,30.24,-0.939693,-0.34202,1,0,0,12,13,1834,0,2030,1,359,2,133,733,18,34
17701,17701,10.0,14.0,0.0,23.0,62.0,46.0,24.0,30.3,30.32,30.32,0.939693,-0.34202,1,0,0,4,30,1609,0,1731,0,343,2,109,733,16,9
17702,17702,10.0,15.0,0.07,83.0,55.0,52.0,50.0,29.81,29.83,29.83,0.766044,-0.642788,1,0,0,4,10,2056,1,2358,1,768,2,333,2454,20,56
17703,17703,10.0,18.0,0.0,73.0,62.0,57.0,53.0,30.08,30.1,30.1,0.5,0.866025,0,1,0,10,10,2125,1,2310,1,4361,2,89,631,21,25
17704,17704,10.0,9.0,0.0,28.0,60.0,46.0,27.0,30.43,30.45,30.45,0.866025,0.5,1,0,0,5,1,915,0,1158,0,183,2,129,944,9,15
17705,17705,10.0,13.0,0.0,74.0,77.0,71.0,68.0,29.93,29.95,29.95,0.5,-0.866025,0,1,0,7,28,1600,1,1848,1,536,2,229,1620,16,0
17706,17706,10.0,17.0,0.0,35.0,36.0,28.0,11.0,30.23,30.25,30.25,-0.766044,0.642788,1,0,0,2,6,1928,0,2225,0,1854,2,147,1076,19,28
17707,17707,8.0,8.0,0.0,86.0,43.0,41.0,39.0,29.61,29.63,29.63,-0.866025,-0.5,1,0,0,2,28,1059,1,1328,0,304,2,285,2454,10,59
17708,17708,10.0,13.0,0.0,67.0,84.0,76.0,72.0,30.02,30.05,30.04,0.173648,-0.984808,0,1,0,7,9,1403,0,1548,0,4181,2,147,1092,14,3
17709,17709,10.0,23.0,0.0,75.0,36.0,33.0,28.0,29.9,29.92,29.92,0.173648,0.984808,1,0,0,3,7,456,0,628,0,1987,2,79,529,4,56
17710,17710,10.0,6.0,0.0,90.0,69.0,67.0,66.0,29.98,30.0,30.0,-0.5,-0.866025,0,1,0,7,27,2236,0,2351,0,486,2,46,264,22,36
17711,17711,0.25,10.0,0.0,96.0,48.0,48.0,47.0,29.48,29.5,29.5,0.939693,-0.34202,0,1,0,2,27,1306,1,1523,1,4658,2,120,762,13,6
17712,17712,10.0,8.0,0.0,84.0,62.0,59.0,57.0,29.96,29.98,29.98,-0.984808,-0.173648,0,1,0,10,2,607,0,745,0,2609,2,124,888,6,7
17713,17713,0.5,6.0,0.0,93.0,53.0,52.0,51.0,30.06,30.08,30.08,0.939693,-0.34202,0,1,0,12,5,738,0,913,0,307,2,131,733,7,38
17714,17714,10.0,11.0,0.0,30.0,54.0,41.0,23.0,30.1,30.12,30.12,-1.0,-1.84e-16,0,1,0,3,29,1251,0,1438,0,4426,2,74,479,12,51
17715,17715,0.0,8.0,0.0,96.0,46.0,46.0,45.0,29.93,29.95,29.95,0.173648,-0.984808,0,1,0,1,30,658,0,933,0,693,2,305,2227,6,58
17716,17716,10.0,8.0,0.0,62.0,76.0,67.0,62.0,30.25,30.27,30.27,0.173648,-0.984808,1,0,0,6,22,1235,0,1430,0,4118,2,86,488,12,35
17717,17717,10.0,8.0,0.0,84.0,75.0,72.0,70.0,29.83,29.85,29.85,-0.5,-0.866025,0,1,0,7,11,630,0,908,0,1115,2,133,997,6,30
17718,17718,10.0,9.0,0.0,27.0,30.0,22.0,0.0,30.43,30.45,30.45,-0.939693,0.34202,1,0,0,1,18,1622,0,1930,0,675,2,331,2475,16,22
17719,17719,1.0,24.0,0.02,92.0,31.0,30.0,29.0,29.98,30.0,30.0,-0.34202,0.939693,0,1,0,3,8,614,0,915,1,1743,2,104,760,6,14
17720,17720,9.0,6.0,0.0,88.0,77.0,74.0,73.0,29.72,29.74,29.74,0.173648,-0.984808,0,1,0,9,2,1845,1,2121,1,1270,2,130,937,18,45
17721,17721,10.0,15.0,0.0,51.0,44.0,37.0,27.0,29.98,30.0,30.0,-0.5,0.866025,1,0,0,3,28,804,1,1014,1,4676,2,86,605,8,4
17722,17722,10.0,7.0,0.0,57.0,67.0,58.0,51.0,30.12,30.14,30.14,0.34202,-0.939693,0,1,0,9,29,1451,0,1616,0,3868,2,53,290,14,51
17723,17723,10.0,21.0,0.0,83.0,54.0,51.0,49.0,30.22,30.24,30.24,0.173648,-0.984808,0,1,0,4,16,1506,1,1706,1,1819,2,154,1020,15,6
17724,17724,10.0,24.0,0.0,42.0,76.0,62.0,51.0,29.78,29.8,29.8,-0.766044,0.642788,1,0,0,6,12,1300,1,1647,0,1090,2,202,1608,13,0
17725,17725,10.0,15.0,0.0,55.0,72.0,62.0,55.0,30.02,30.04,30.04,-0.5,-0.866025,1,0,0,8,5,1900,0,2119,0,2159,2,115,944,19,0
17726,17726,8.0,7.0,0.0,85.0,78.0,75.0,73.0,29.94,29.96,29.96,0.866025,0.5,1,0,0,7,22,854,0,1027,1,1171,2,109,719,8,54
17727,17727,10.0,7.0,0.0,32.0,70.0,54.0,39.0,29.92,29.94,29.94,-0.5,-0.866025,1,0,0,9,25,1234,0,1415,0,5067,2,76,488,12,34
17728,17728,10.0,28.0,0.0,34.0,61.0,48.0,32.0,29.81,29.83,29.83,-0.939693,-0.34202,0,1,0,11,10,1331,1,1500,0,5023,2,68,431,13,31
17729,17729,10.0,20.0,0.0,21.0,44.0,32.0,6.0,29.96,29.98,29.98,-1.0,-1.84e-16,0,1,0,4,2,1616,1,1821,1,4172,2,87,425,16,16
17730,17730,10.0,25.0,0.0,29.0,41.0,31.0,11.0,30.0,30.02,30.02,-1.0,-1.84e-16,1,0,0,4,2,1135,0,1352,0,580,2,238,1605,11,35
17731,17731,9.0,17.0,0.0,76.0,38.0,35.0,31.0,29.99,30.01,30.01,-0.34202,0.939693,1,0,0,3,7,1423,1,1711,1,510,2,136,937,14,23
17732,17732,10.0,10.0,0.0,44.0,72.0,59.0,49.0,30.05,30.07,30.07,-0.34202,-0.939693,1,0,0,6,19,1744,1,2006,1,5678,2,93,569,17,44
17733,17733,10.0,14.0,0.0,37.0,37.0,29.0,13.0,30.13,30.16,30.15,-0.766044,0.642788,1,0,0,3,17,1510,0,1818,0,1739,2,158,1068,15,10
17734,17734,10.0,8.0,0.0,80.0,48.0,45.0,42.0,30.25,30.27,30.27,0.984808,-0.173648,1,0,0,5,5,2002,1,2258,0,676,2,312,2565,20,2
17735,17735,4.0,20.0,0.12,89.0,42.0,41.0,39.0,29.88,29.9,29.9,0.939693,0.34202,0,1,0,4,12,1034,0,1351,0,641,2,341,2586,10,34
17736,17736,10.0,9.0,0.0,57.0,41.0,36.0,27.0,30.11,30.13,30.13,-0.642788,0.766044,0,1,0,3,29,630,0,750,1,4533,2,49,282,6,30
17737,17737,10.0,3.0,0.0,87.0,57.0,55.0,53.0,30.09,30.12,30.11,0.5,0.866025,0,1,0,9,29,2209,1,2,1,97,2,208,1626,22,9
17738,17738,10.0,20.0,0.0,45.0,43.0,35.0,23.0,29.76,29.78,29.78,-0.866025,-0.5,0,1,0,3,15,1558,0,1710,0,2181,2,43,214,15,58
17739,17739,10.0,17.0,0.0,61.0,67.0,59.0,53.0,29.93,29.96,29.95,0.5,0.866025,1,0,0,7,25,556,0,717,1,6177,2,47,212,5,56
17740,17740,10.0,6.0,0.0,63.0,71.0,63.0,58.0,30.24,30.26,30.26,1.22e-16,-1.0,1,0,0,8,17,1956,1,2139,1,3535,2,72,483,19,56
17741,17741,10.0,10.0,0.0,27.0,74.0,55.0,38.0,29.87,29.9,29.89,-0.642788,0.766044,0,1,0,9,24,1528,0,1918,1,141,2,351,2586,15,28
17742,17742,10.0,5.0,0.0,51.0,40.0,34.0,23.0,30.21,30.23,30.23,0.173648,0.984808,1,0,0,2,25,2052,1,2213,1,4224,2,120,725,20,52
17743,17743,10.0,15.0,0.0,52.0,32.0,27.0,16.0,30.22,30.25,30.24,-0.939693,-0.34202,0,1,0,12,11,1443,0,1753,0,429,2,221,1416,14,43
17744,17744,10.0,5.0,0.0,47.0,78.0,65.0,56.0,30.13,30.15,30.15,0.996195,-0.0871557,0,1,0,7,31,1034,1,1203,0,4711,2,128,872,10,34
17745,17745,10.0,15.0,0.0,45.0,78.0,64.0,55.0,29.65,29.67,29.67,-0.939693,0.34202,0,1,0,9,13,1457,0,1647,0,802,2,82,529,14,57
17746,17746,10.0,17.0,0.0,73.0,46.0,42.0,38.0,29.72,29.74,29.74,-0.642788,0.766044,1,0,0,4,1,1743,1,2049,1,547,2,150,1023,17,43
17747,17747,10.0,13.0,0.0,69.0,52.0,47.0,42.0,30.07,30.09,30.09,-0.34202,-0.939693,1,0,0,5,14,2251,0,5,1,1018,2,40,187,22,51
17748,17748,10.0,13.0,0.0,64.0,51.0,45.0,39.0,29.98,30.0,30.0,-2.45e-16,1.0,1,0,0,9,23,601,0,713,0,4533,2,50,282,6,1
17749,17749,10.0,6.0,0.0,63.0,43.0,38.0,31.0,30.62,30.64,30.64,0.866025,-0.5,1,0,0,4,21,2333,1,33,1,1018,2,44,187,23,33
17750,17750,10.0,26.0,0.0,66.0,51.0,46.0,40.0,30.12,30.14,30.14,0.173648,-0.984808,0,1,0,4,7,1456,0,1633,0,4105,2,46,228,14,56
17751,17751,10.0,13.0,0.0,53.0,60.0,51.0,43.0,30.09,30.11,30.11,0.5,0.866025,1,0,0,10,12,552,0,824,0,371,2,134,1076,5,52
17752,17752,10.0,9.0,0.0,41.0,48.0,39.0,25.0,30.24,30.26,30.26,-0.939693,-0.34202,0,0,1,11,9,1222,0,1406,0,3848,2,83,529,12,22
17753,17753,10.0,8.0,0.0,56.0,74.0,64.0,57.0,30.24,30.26,30.26,1.22e-16,-1.0,0,1,0,8,17,1823,0,2012,0,5048,2,77,431,18,23
17754,17754,10.0,15.0,0.0,67.0,41.0,37.0,31.0,30.05,30.07,30.07,-0.173648,-0.984808,0,1,0,2,19,922,0,1130,0,102,2,225,1605,9,22
17755,17755,10.0,21.0,0.0,49.0,94.0,78.0,72.0,29.73,29.75,29.75,-0.766044,-0.642788,0,1,0,7,20,1442,0,1658,0,759,2,179,1389,14,42
17756,17756,10.0,13.0,0.0,51.0,85.0,72.0,65.0,30.18,30.2,30.2,-0.173648,0.984808,1,0,0,7,16,815,0,1002,0,1137,2,71,529,8,15
17757,17757,10.0,11.0,0.0,50.0,60.0,51.0,41.0,30.31,30.33,30.33,0.173648,-0.984808,1,0,0,4,28,1121,0,1255,0,5406,2,141,1008,11,21
17758,17758,10.0,21.0,0.0,30.0,56.0,43.0,24.0,30.07,30.09,30.09,-0.866025,-0.5,0,1,0,10,26,1329,1,1515,1,1172,2,125,725,13,29
17759,17759,10.0,9.0,0.0,47.0,31.0,25.0,13.0,30.02,30.04,30.04,-0.5,-0.866025,1,0,0,1,21,1220,0,1352,1,3697,2,120,719,12,20
17760,17760,10.0,16.0,0.0,61.0,84.0,74.0,69.0,29.97,30.0,29.99,1.22e-16,-1.0,0,1,0,7,8,1634,1,1822,1,4978,2,77,544,16,34
17761,17761,10.0,22.0,0.0,44.0,51.0,42.0,30.0,30.58,30.6,30.6,0.984808,-0.173648,0,1,0,4,22,1301,0,1414,0,32,2,48,264,13,1
17762,17762,10.0,16.0,0.0,59.0,90.0,79.0,74.0,29.95,29.97,29.97,-0.173648,-0.984808,0,1,0,7,18,1749,1,2112,1,1769,2,139,1089,17,49
17763,17763,10.0,16.0,0.0,68.0,65.0,59.0,54.0,30.12,30.14,30.14,0.642788,0.766044,0,1,0,10,10,1449,0,1644,0,1995,2,79,544,14,49
17764,17764,10.0,13.0,0.0,49.0,27.0,22.0,10.0,30.13,30.15,30.15,-0.866025,0.5,0,1,0,1,26,1454,0,1707,0,2347,2,108,762,14,54
17765,17765,10.0,3.0,0.0,43.0,54.0,44.0,32.0,30.39,30.41,30.41,0.34202,0.939693,1,0,0,10,29,1124,1,1246,1,4187,2,119,748,11,24
17766,17766,7.0,0.0,0.0,89.0,40.0,39.0,37.0,30.37,30.4,30.39,0.0,1.0,0,1,0,1,9,926,1,1213,1,3494,2,255,1605,9,26
17767,17767,10.0,20.0,0.0,54.0,59.0,51.0,42.0,29.87,29.89,29.89,-0.5,0.866025,1,0,0,9,22,2152,1,2249,1,4560,2,38,199,21,52
17768,17768,10.0,5.0,0.0,73.0,62.0,57.0,53.0,29.99,30.01,30.01,-1.0,-1.84e-16,1,0,0,10,1,756,0,928,0,5242,2,61,461,7,56
17769,17769,10.0,8.0,0.0,56.0,76.0,66.0,59.0,30.02,30.04,30.04,0.173648,0.984808,1,0,0,7,26,1110,0,1330,0,405,2,217,1620,11,10
17770,17770,10.0,5.0,0.0,59.0,71.0,62.0,56.0,29.98,30.0,30.0,-0.5,-0.866025,0,1,0,5,10,1046,0,1334,0,1903,2,143,1047,10,46
17771,17771,10.0,8.0,0.02,90.0,71.0,69.0,68.0,29.71,29.73,29.73,0.5,-0.866025,1,0,0,9,12,2141,1,2352,1,135,2,284,2153,21,41
17772,17772,10.0,22.0,0.0,41.0,40.0,32.0,18.0,29.86,29.88,29.88,-0.866025,0.5,1,0,0,3,23,907,0,1302,1,1247,2,300,1990,9,7
17773,17773,10.0,11.0,0.0,93.0,37.0,36.0,35.0,29.73,29.75,29.75,-2.45e-16,1.0,0,1,0,2,24,620,0,733,0,303,2,108,733,6,20
17774,17774,10.0,10.0,0.0,54.0,35.0,30.0,20.0,30.23,30.25,30.25,-0.939693,-0.34202,0,1,0,11,14,643,0,855,0,343,2,228,1620,6,43
17775,17775,10.0,3.0,0.0,71.0,16.0,14.0,8.0,30.12,30.14,30.14,-0.34202,0.939693,1,0,0,1,26,828,0,1101,0,835,2,247,1620,8,28
17776,17776,10.0,7.0,0.0,83.0,59.0,56.0,54.0,29.91,29.93,29.93,-0.34202,-0.939693,1,0,0,12,22,1219,1,1327,1,3386,2,46,213,12,19
17777,17777,10.0,7.0,0.0,62.0,54.0,48.0,41.0,30.23,30.25,30.25,-0.5,-0.866025,1,0,0,5,27,656,0,948,0,671,2,331,2475,6,56
17778,17778,10.0,10.0,0.0,50.0,39.0,33.0,22.0,29.7,29.72,29.72,-0.766044,0.642788,0,1,0,3,2,1403,0,1603,0,349,2,102,762,14,3
17779,17779,10.0,8.0,0.0,53.0,84.0,71.0,65.0,29.84,29.86,29.86,0.173648,0.984808,0,1,0,8,27,1803,1,2051,0,1654,2,128,1023,18,3
17780,17780,10.0,14.0,0.0,51.0,40.0,34.0,23.0,30.36,30.38,30.38,-0.5,0.866025,1,0,0,11,3,2100,0,2244,0,3603,2,76,502,21,0
17781,17781,10.0,11.0,0.0,81.0,64.0,61.0,58.0,30.04,30.06,30.06,-0.984808,-0.173648,0,1,0,9,16,607,1,850,0,1115,2,145,997,6,7
17782,17782,10.0,16.0,0.0,44.0,49.0,40.0,28.0,30.0,30.03,30.02,-0.939693,0.34202,1,0,0,5,13,656,0,912,0,4534,2,171,1147,6,56
17783,17783,10.0,14.0,0.0,60.0,57.0,50.0,43.0,30.44,30.45,30.46,0.939693,-0.34202,0,1,0,5,1,1758,1,2029,1,773,2,179,1389,17,58
17784,17784,10.0,9.0,0.0,72.0,54.0,49.0,45.0,29.83,29.86,29.85,0.866025,-0.5,0,1,0,4,10,1805,1,1916,1,1016,2,34,187,18,5
17785,17785,10.0,6.0,0.0,29.0,33.0,25.0,4.0,30.44,30.46,30.46,1.0,6.12e-17,0,1,0,2,7,1533,0,1800,1,4352,2,103,569,15,33
17786,17786,10.0,14.0,0.0,64.0,77.0,69.0,64.0,30.11,30.13,30.13,0.5,-0.866025,0,1,0,8,7,1550,1,1904,1,1729,2,148,1074,15,50
17787,17787,10.0,10.0,0.0,53.0,14.0,11.0,0.0,30.41,30.43,30.43,-0.866025,0.5,1,0,0,1,25,759,1,942,1,3611,2,68,340,7,59
17788,17788,10.0,16.0,0.0,52.0,74.0,63.0,55.0,30.11,30.13,30.13,1.22e-16,-1.0,0,1,0,6,9,1717,1,2023,1,531,2,213,1416,17,17
17789,17789,5.0,5.0,0.0,93.0,37.0,36.0,35.0,30.08,30.1,30.1,-0.939693,-0.34202,1,0,0,1,29,753,0,903,0,2118,2,36,184,7,53
17790,17790,10.0,13.0,0.0,31.0,53.0,41.0,23.0,30.08,30.1,30.1,-0.173648,-0.984808,0,1,0,3,30,1401,1,1513,0,3748,2,113,764,14,1
17791,17791,10.0,11.0,0.0,62.0,62.0,55.0,49.0,30.35,30.38,30.37,0.766044,0.642788,1,0,0,10,13,924,1,1018,1,3841,2,26,94,9,24
17792,17792,9.0,6.0,0.03,72.0,60.0,55.0,51.0,30.22,30.24,30.24,0.34202,-0.939693,1,0,0,5,28,1251,0,1456,0,1459,2,81,544,12,51
17793,17793,10.0,10.0,0.0,51.0,70.0,59.0,51.0,30.24,30.27,30.26,0.766044,-0.642788,0,1,0,9,28,1617,0,1841,0,172,2,125,1085,16,17
17794,17794,0.12,9.0,0.05,93.0,57.0,56.0,55.0,29.89,29.91,29.91,0.34202,-0.939693,1,0,0,12,23,1229,1,1512,1,1124,2,254,1725,12,29
17795,17795,10.0,13.0,0.0,43.0,32.0,26.0,12.0,29.97,29.99,29.99,-0.642788,-0.766044,0,1,0,1,21,1400,1,1716,1,83,2,344,2422,14,0
17796,17796,10.0,5.0,0.0,83.0,59.0,56.0,54.0,29.93,29.95,29.95,-0.173648,-0.984808,0,1,0,5,10,2157,1,126,1,185,2,317,2475,21,57
17797,17797,10.0,17.0,0.0,60.0,82.0,72.0,67.0,29.83,29.86,29.85,-0.766044,-0.642788,1,0,0,6,26,1311,1,1416,1,4129,2,38,199,13,11
17798,17798,10.0,16.0,0.0,48.0,64.0,54.0,44.0,29.97,29.99,29.99,-0.642788,0.766044,1,0,0,9,14,1042,1,1305,0,1131,2,175,1389,10,42
17799,17799,10.0,0.0,0.0,65.0,38.0,34.0,27.0,30.0,30.02,30.02,0.0,1.0,1,0,0,3,5,2025,0,2313,0,316,2,145,997,20,25
17800,17800,2.0,15.0,0.01,85.0,33.0,31.0,29.0,30.12,30.14,30.14,0.766044,0.642788,0,1,0,2,8,716,0,927,1,4246,2,88,488,7,16
17801,17801,10.0,23.0,0.0,65.0,44.0,39.0,33.0,29.99,30.01,30.01,-0.5,0.866025,0,1,0,11,12,655,0,933,0,1547,2,118,762,6,55
17802,17802,10.0,8.0,0.0,38.0,62.0,50.0,36.0,30.13,30.15,30.15,-0.766044,-0.642788,0,1,0,10,21,1008,1,1144,1,673,2,117,733,10,8
17803,17803,0.25,5.0,0.0,100.0,47.0,47.0,47.0,30.02,30.04,30.04,0.173648,-0.984808,0,1,0,1,13,2153,1,116,1,415,2,355,2475,21,53
17804,17804,10.0,5.0,0.0,65.0,66.0,59.0,54.0,29.99,30.01,30.01,-1.0,-1.84e-16,1,0,0,10,1,854,0,1226,0,301,2,191,1598,8,54
17805,17805,10.0,18.0,0.0,51.0,44.0,37.0,27.0,30.28,30.3,30.3,-0.34202,0.939693,1,0,0,11,3,1829,1,2047,1,400,2,109,762,18,29
17806,17806,7.0,9.0,0.03,93.0,58.0,57.0,56.0,30.15,30.17,30.17,0.766044,-0.642788,0,1,0,5,28,1855,0,2108,0,195,2,293,2248,18,55
17807,17807,10.0,21.0,0.0,50.0,48.0,40.0,30.0,30.13,30.15,30.15,-0.766044,0.642788,1,0,0,4,25,720,0,846,1,44,2,53,209,7,20
17808,17808,10.0,13.0,0.0,45.0,76.0,63.0,53.0,30.15,30.17,30.17,-0.34202,0.939693,1,0,0,7,30,843,0,1113,0,4388,2,110,820,8,43
17809,17809,10.0,7.0,0.0,81.0,68.0,64.0,62.0,30.11,30.13,30.13,-0.866025,-0.5,1,0,0,8,19,701,1,955,0,269,2,322,2586,7,1
17810,17810,10.0,7.0,0.0,83.0,57.0,54.0,52.0,30.22,30.25,30.24,-0.866025,-0.5,1,0,0,10,30,2030,0,2157,0,3395,2,53,213,20,30
17811,17811,10.0,20.0,0.0,73.0,70.0,64.0,61.0,29.79,29.81,29.81,1.22e-16,-1.0,0,1,0,6,2,1630,1,1904,1,1935,2,135,1010,16,30
17812,17812,10.0,10.0,0.0,49.0,27.0,22.0,10.0,30.39,30.41,30.41,0.642788,0.766044,1,0,0,3,18,639,0,906,1,1281,2,90,529,6,39
17813,17813,10.0,6.0,0.0,29.0,33.0,25.0,4.0,30.44,30.46,30.46,1.0,6.12e-17,0,1,0,2,7,1533,1,1807,1,4086,2,129,605,15,33
17814,17814,10.0,10.0,0.0,43.0,52.0,43.0,30.0,30.07,30.09,30.09,-0.766044,-0.642788,0,1,0,11,11,1632,0,1919,0,423,2,323,2475,16,32
17815,17815,10.0,6.0,0.0,57.0,67.0,58.0,51.0,29.84,29.86,29.86,-0.984808,0.173648,1,0,0,6,14,2144,1,2247,1,3395,2,37,213,21,44
17816,17816,8.0,0.0,0.0,59.0,50.0,44.0,36.0,30.12,30.14,30.14,0.0,1.0,1,0,0,12,4,1247,0,1542,0,1145,2,210,1389,12,47
17817,17817,5.0,8.0,0.01,89.0,46.0,45.0,43.0,30.01,30.03,30.03,-2.45e-16,1.0,1,0,0,12,6,1322,1,1444,1,5797,2,58,277,13,22
17818,17818,10.0,15.0,0.0,68.0,42.0,38.0,32.0,30.38,30.4,30.4,0.642788,0.766044,0,1,0,4,23,559,0,919,1,1837,2,158,1096,5,59
17819,17819,10.0,18.0,0.0,73.0,41.0,38.0,33.0,30.13,30.16,30.15,-0.173648,-0.984808,0,1,0,4,4,2115,0,18,1,323,2,156,997,21,15
17820,17820,8.0,8.0,0.0,91.0,74.0,72.0,71.0,30.3,30.32,30.32,-0.34202,-0.939693,1,0,0,7,14,553,0,834,0,371,2,136,1076,5,53
